#,"Campaña/Aviso institucional","Población lugar"
374,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Colima
375,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI","Distrito Federal"
376,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Durango
377,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Guanajuato
378,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Guerrero
379,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Hidalgo
380,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Jalisco
381,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",México
382,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI","Michoacán de Ocampo"
383,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Morelos
384,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Nayarit
385,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI","Nuevo León"
386,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Oaxaca
387,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Puebla
388,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Querétaro
389,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI","Quintana Roo"
390,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI","San Luis Potosí"
391,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Sinaloa
392,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Sonora
393,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Tabasco
394,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Tamaulipas
395,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Tlaxcala
396,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI","Veracruz de Ignacio de la Llave"
397,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Yucatán
398,"Semana Nacional de Transparencia 2015 y servicio telefónico TELINAI",Zacatecas
399,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Aguascalientes
400,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales","Baja California"
401,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales","Baja California Sur"
402,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Campeche
403,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Chiapas
404,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Chihuahua
405,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales","Coahuila de Zaragoza"
406,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Colima
407,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales","Distrito Federal"
408,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Durango
409,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Guanajuato
410,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Guerrero
411,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Hidalgo
412,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Jalisco
413,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",México
414,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales","Michoacán de Ocampo"
415,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Morelos
416,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Nayarit
417,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales","Nuevo León"
418,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Oaxaca
419,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Puebla
420,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Querétaro
421,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales","Quintana Roo"
422,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales","San Luis Potosí"
423,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Sinaloa
424,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Sonora
425,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Tabasco
426,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Tamaulipas
427,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Tlaxcala
428,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales","Veracruz de Ignacio de la Llave"
429,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Yucatán
430,"Sistema Nacional de Transparencia, Acceso a la Información Publica y Protección de Datos Personales",Zacatecas
431,"Institucional 2017",Nacional
432,"Semana Nacional de Transparencia 2017",Nacional
433,"Ante la Opinión Pública",Nacional
434,"Día Internacional de Protección de Datos Personales 2017",Internacional
435,"Premio de Innovación y Buenas Prácticas en la Protección de Datos Personales 2017",Nacional
436,"Quehacer institucional 2018",Nacional
437,"Día Internacional de Proteccion de Datos Personales 2018",Nacional
438,"Foro de la Ley General de Archivos.2018",Nacional
439,"I Cumbre Nacional de Gobierno Abierto",Nacional
